Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Black Carts Delivered,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,LoadWeight,LoadCapacity,Note
10/31/2017,Open,,17-07328849,Garbage Cart Black Maintenance/Replacement,,,,6014 N WASHTENAW AVE,60659,1157246.034,1939845.335,40,24,2,,41.9909224,-87.6971269,"(41.9909224045335, -87.69712690294232)",3,50,TRUE
10/31/2017,Open,,17-07322668,Garbage Cart Black Maintenance/Replacement,,,,6315 W HYACINTH ST,60646,1133142.821,1940166.955,39,16,10,,41.99189571,-87.78565443,"(41.99189571301196, -87.78565443048493)",56,50,FALSE
10/31/2017,Open,,17-07331378,Garbage Cart Black Maintenance/Replacement,,,,6124 N ST LOUIS AVE,60659,1151936.832,1940439.032,50,17,13,,41.99275521,-87.71664304,"(41.99275521353675, -87.71664303766906)",52,50,TRUE
10/31/2017,Open,,17-07320727,Garbage Cart Black Maintenance/Replacement,,,,1401 W GRANVILLE AVE,60660,1165844.451,1941292.895,48,24,77,,41.99438562,-87.66540024,"(41.99438562200917, -87.66540024460164)",44,50,TRUE
10/31/2017,Open,,17-07331820,Garbage Cart Black Maintenance/Replacement,,,,6247 N MONTICELLO AVE,60659,1150915.889,1941210.618,50,17,13,,41.99509058,-87.72008757,"(41.99509057850963, -87.72008757156539)",63,50,TRUE
10/30/2017,Open,,17-07301690,Garbage Cart Black Maintenance/Replacement,,,,13410 S MACKINAW AVE,60633,1200431.292,1816650.613,10,4,55,,41.65147444,-87.54244904,"(41.65147443875918, -87.54244904028835)",55,50,TRUE
10/30/2017,Open,,17-07292658,Garbage Cart Black Maintenance/Replacement,,,,622 W 129TH PL,60628,1174457.4,1818816.403,9,5,53,,41.6583438,-87.63740136,"(41.658343798893526, -87.63740135841746)",14,50,TRUE
10/30/2017,Open - Dup,,17-07292732,Garbage Cart Black Maintenance/Replacement,,,,622 W 129TH PL,60628,1174457.4,1818816.403,9,5,53,,41.6583438,-87.63740136,"(41.658343798893526, -87.63740135841746)",36,50,FALSE
10/30/2017,Open,,17-07299501,Garbage Cart Black Maintenance/Replacement,,,,13002 S HOUSTON AVE,60633,1198755.221,1819355.437,10,4,55,,41.65901803,-87.54850756,"(41.659018028432776, -87.54850756494258)",40,50,TRUE
10/30/2017,Open,,17-07298518,Garbage Cart Black Maintenance/Replacement,,,,12904 S SANGAMON ST,60643,1172360.361,1819187.724,34,5,53,,41.65923033,-87.64508054,"(41.65923032854257, -87.64508053629014)",9,50,FALSE
10/30/2017,Open,,17-07298833,Garbage Cart Black Maintenance/Replacement,,,,12821 S ESCANABA AVE,60633,1197418.466,1820551.798,10,4,55,,41.66217367,-87.55305109,"(41.6621736658869, -87.55305108795501)",58,50,FALSE
10/30/2017,Open,,17-07298885,Garbage Cart Black Maintenance/Replacement,,,,11725 S LAFLIN ST,60643,1168441.693,1826980.26,34,5,53,,41.68044932,-87.65889794,"(41.680449317475386, -87.65889794084559)",46,50,TRUE
10/30/2017,Open,,17-07298134,Garbage Cart Black Maintenance/Replacement,,,,11713 S CHURCH ST,60643,1165128.471,1827024.611,34,22,75,,41.68066519,-87.67118245,"(41.68066518803328, -87.67118244896469)",0,50,TRUE
10/30/2017,Open,,17-07301316,Garbage Cart Black Maintenance/Replacement,,,,3240 W 115TH ST,60655,1156827.875,1828164.564,19,22,74,,41.68434858,-87.7021853,"(41.68434858381921, -87.7021852986965)",4,50,TRUE
10/30/2017,Open - Dup,,17-07307549,Garbage Cart Black Maintenance/Replacement,,,,11473 S ST LOUIS AVE,60655,1155090.145,1828339.453,19,22,74,,41.68443144,-87.70773892,"(41.68443144198118, -87.70773892185905)",52,50,TRUE
10/30/2017,Open,,17-07298532,Garbage Cart Black Maintenance/Replacement,,,,11419 S EMERALD AVE,60628,1173360.379,1829137.212,34,22,49,,41.68632124,-87.64083196,"(41.68632124314086, -87.6408319576129)",65,50,TRUE
10/30/2017,Open,,17-07299235,Garbage Cart Black Maintenance/Replacement,,,,11322 S HOMAN AVE,60655,1155722.408,1829329.169,19,22,74,,41.68720834,-87.70568651,"(41.68720833769314, -87.70568650643594)",52,50,TRUE
10/30/2017,Open - Dup,,17-07301727,Garbage Cart Black Maintenance/Replacement,,,,1748 W STEUBEN ST,60643,1166868.51,1829282.52,34,22,75,,41.68735764,-87.66517187,"(41.68735763640886, -87.66517187367012)",27,50,FALSE
10/30/2017,Open,,17-07299141,Garbage Cart Black Maintenance/Replacement,,,,11248 S CHAMPLAIN AVE,60628,1182592.57,1830462.328,9,5,50,,41.68974881,-87.60729001,"(41.68974881190791, -87.60729000650828)",43,50,TRUE
10/30/2017,Open - Dup,,17-07299972,Garbage Cart Black Maintenance/Replacement,,,,3822 W 110TH ST,60655,1152834.173,1831375.594,19,22,74,,41.6932287,-87.7164848,"(41.69322869585194, -87.71648480286571)",5,50,TRUE
10/30/2017,Open,,17-07299487,Garbage Cart Black Maintenance/Replacement,,,,1348 W 110TH ST,60643,1169298.476,1831818.725,34,22,75,,41.69411577,-87.65653355,"(41.694115766779035, -87.65653355001737)",33,50,FALSE
10/30/2017,Open - Dup,,17-07300340,Garbage Cart Black Maintenance/Replacement,,,,10963 S VINCENNES AVE,60643,1167621.31,1831851.676,34,22,75,,41.69412627,-87.66176233,"(41.694126269522464, -87.66176233221627)",33,50,FALSE
10/30/2017,Open,,17-07297780,Garbage Cart Black Maintenance/Replacement,,,,10950 S SANGAMON ST,60643,1171937.988,1832116.59,34,22,75,,41.69447336,-87.64624181,"(41.694473360402355, -87.64624180945901)",43,50,TRUE
10/30/2017,Open - Dup,,17-07298059,Garbage Cart Black Maintenance/Replacement,,,,11033 S AVENUE N,60617,1201215.438,1832407.608,10,4,52,,41.69449421,-87.53875585,"(41.69449420609008, -87.53875585466164)",20,50,FALSE
10/30/2017,Open - Dup,,17-07300822,Garbage Cart Black Maintenance/Replacement,,,,10933 S GREEN ST,60643,1172595.33,1832340.888,34,22,75,45,41.6949909,-87.64353446,"(41.69499090154128, -87.64353446338917)",38,50,TRUE
10/30/2017,Completed - Dup,10/31/2017,17-07297712,Garbage Cart Black Maintenance/Replacement,,,,10846 S TROY ST,60655,1157268.632,1832526.538,19,22,74,,41.69565748,-87.69993714,"(41.695657479499864, -87.69993713662065)",11,50,TRUE
10/30/2017,Completed - Dup,10/31/2017,17-07297718,Garbage Cart Black Maintenance/Replacement,,,,10846 S TROY ST,60655,1157268.632,1832526.538,19,22,74,,41.69565748,-87.69993714,"(41.695657479499864, -87.69993713662065)",8,50,FALSE
10/30/2017,Open - Dup,,17-07313419,Garbage Cart Black Maintenance/Replacement,,,,2300 W 108TH PL,60643,1162995.129,1832729.926,19,22,75,20,41.69675668,-87.67895828,"(41.69675668036406, -87.67895828028907)",25,50,FALSE
10/30/2017,Open,,17-07298816,Garbage Cart Black Maintenance/Replacement,,,,10726 S CHURCH ST,60643,1167958.344,1833599.861,19,22,75,,41.69869154,-87.66085992,"(41.69869153994353, -87.660859917801)",13,50,TRUE
10/30/2017,Open,,17-07302035,Garbage Cart Black Maintenance/Replacement,,,,2258 W 107TH ST,60643,1163155.68,1833619.782,19,22,72,,41.699185,-87.67889904,"(41.69918500432484, -87.67889903587857)",60,50,FALSE
10/30/2017,Open,,17-07303392,Garbage Cart Black Maintenance/Replacement,,,,10645 S TALMAN AVE,60655,1160455.066,1833835.28,19,22,72,,41.69974154,-87.6879547,"(41.69974154246585, -87.68795469712944)",26,50,TRUE
10/30/2017,Open - Dup,,17-07299499,Garbage Cart Black Maintenance/Replacement,,,,10644 S MARTIN ST,60643,1169221.967,1834137.038,34,22,73,,41.69995026,-87.65613693,"(41.699950263113024, -87.65613692921008)",64,50,FALSE
10/30/2017,Open,,17-07296634,Garbage Cart Black Maintenance/Replacement,,,,10608 S STATE ST,60628,1178131.117,1834575.329,34,5,49,,41.70131377,-87.62350038,"(41.70131376959696, -87.6235003760609)",53,50,TRUE
10/30/2017,Open,,17-07304296,Garbage Cart Black Maintenance/Replacement,,,,10455 S HOMAN AVE,60655,1155518.377,1835085.649,19,22,74,,41.70266544,-87.70597242,"(41.70266544194032, -87.70597242259603)",37,50,FALSE
10/30/2017,Open,,17-07298054,Garbage Cart Black Maintenance/Replacement,,,,10332 S CHURCH ST,60643,1168085.12,1836226.86,19,22,72,,41.70575985,-87.66008485,"(41.70575984670485, -87.66008484743892)",59,50,TRUE
10/30/2017,Open,,17-07298053,Garbage Cart Black Maintenance/Replacement,,,,1525 W 103RD ST,60643,1167898.22,1836436.26,19,22,72,,41.70659748,-87.6614122,"(41.70659747991291, -87.66141219715742)",51,50,FALSE
10/30/2017,Open - Dup,,17-07299939,Garbage Cart Black Maintenance/Replacement,,,,10320 S EBERHART AVE,60628,1181401.091,1836642.462,9,5,49,41,41.70669113,-87.61145759,"(41.706691132902485, -87.61145759108081)",19,50,FALSE
10/30/2017,Open - Dup,,17-07300899,Garbage Cart Black Maintenance/Replacement,,,,1705 W 102ND ST,60643,1166794.346,1836983.377,19,22,72,,41.70812873,-87.66493975,"(41.70812873474305, -87.66493975371215)",6,50,TRUE
10/30/2017,Open - Dup,,17-07297969,Garbage Cart Black Maintenance/Replacement,,,,2546 W 101ST PL,60655,1161139.922,1837247.52,19,22,72,,41.70919199,-87.68578546,"(41.70919198928701, -87.68578545521892)",17,50,TRUE
10/30/2017,Open,,17-07301225,Garbage Cart Black Maintenance/Replacement,,,,9766 S PROSPECT AVE,60643,1166944.662,1840052.072,19,22,72,,41.71623339,-87.66417963,"(41.716233391503295, -87.66417962842891)",24,50,TRUE
10/30/2017,Open - Dup,,17-07299982,Garbage Cart Black Maintenance/Replacement,,,,200 E 98TH ST,60628,1179307.855,1840037.002,9,5,49,,41.71645592,-87.6188215,"(41.71645591603423, -87.6188215024711)",0,50,TRUE
10/30/2017,Open - Dup,,17-07298575,Garbage Cart Black Maintenance/Replacement,,,,9730 S DAMEN AVE,60643,1164738.576,1840119.823,19,22,72,,41.71650358,-87.67237402,"(41.716503577289956, -87.67237402140225)",1,50,TRUE
10/30/2017,Open,,17-07299352,Garbage Cart Black Maintenance/Replacement,,,,9742 S PROSPECT AVE,60643,1166899.146,1840242.361,19,22,72,,41.71686309,-87.66437387,"(41.7168630926775, -87.6643738713119)",7,50,TRUE
10/30/2017,Open,,17-07297689,Garbage Cart Black Maintenance/Replacement,,,,9718 S GREEN ST,60643,1172360.209,1840327.267,34,22,73,,41.71702647,-87.64445408,"(41.717026467381906, -87.64445407977446)",56,50,FALSE
10/30/2017,Open,,17-07307776,Garbage Cart Black Maintenance/Replacement,,,,9651 S DAMEN AVE,60643,1164723.076,1840641.923,19,22,72,,41.71776221,-87.67211801,"(41.71776221094068, -87.67211801195491)",8,50,TRUE
10/30/2017,Open,,17-07307792,Garbage Cart Black Maintenance/Replacement,,,,9627 S PEORIA ST,60643,1172012.083,1840883.874,21,22,73,,41.71847561,-87.64541955,"(41.71847560602921, -87.64541955228056)",26,50,TRUE
10/30/2017,Open - Dup,,17-07303016,Garbage Cart Black Maintenance/Replacement,,,,9660 S VAN VLISSINGEN RD,60617,1190498.299,1841277.059,7,4,51,,41.71900622,-87.57760395,"(41.71900621911163, -87.57760394865667)",54,50,FALSE
10/30/2017,Open,,17-07298194,Garbage Cart Black Maintenance/Replacement,,,,9314 S RACINE AVE,60620,1169960.359,1843017.267,21,22,73,,41.72449978,-87.65317063,"(41.72449978068274, -87.65317063382327)",56,50,TRUE
10/30/2017,Open,,17-07294310,Garbage Cart Black Maintenance/Replacement,,,,9254 S RACINE AVE,60620,1169949.959,1843413.967,21,22,73,,41.72519238,-87.65318791,"(41.72519238125523, -87.65318791426435)",55,50,FALSE
10/30/2017,Open,,17-07313861,Garbage Cart Black Maintenance/Replacement,,,,1857 E 93RD ST,60617,1190261.828,1843675.124,8,4,48,,41.72597105,-87.57802424,"(41.72597104701353, -87.57802424166597)",25,50,FALSE
10/30/2017,Open,,17-07297829,Garbage Cart Black Maintenance/Replacement,,,,907 E 92ND PL,60619,1183887.97,1843832.86,8,4,47,,41.72654695,-87.6019614,"(41.72654695250801, -87.60196139519977)",59,50,FALSE
10/30/2017,Open,,17-07303943,Garbage Cart Black Maintenance/Replacement,,,,9207 S RACINE AVE,60620,1169941.575,1843729.888,21,22,73,,41.72655719,-87.65292894,"(41.726557190715226, -87.65292894256936)",21,50,FALSE
10/30/2017,Open,,17-07298881,Garbage Cart Black Maintenance/Replacement,,,,9143 S BELL AVE,60643,1162968.36,1843953.891,19,22,72,,41.72705446,-87.6784595,"(41.72705445845892, -87.67845950392145)",58,50,FALSE
10/30/2017,Open,,17-07298880,Garbage Cart Black Maintenance/Replacement,,,,9139 S BELL AVE,60643,1162967.56,1843982.391,19,22,72,,41.72716304,-87.67846232,"(41.727163043115816, -87.678462319282)",61,50,TRUE
10/30/2017,Open,,17-07299440,Garbage Cart Black Maintenance/Replacement,,,,9118 S ABERDEEN ST,60620,1170588.033,1844338.255,21,22,73,,41.7280717,-87.65083045,"(41.728071696520225, -87.65083045111719)",29,50,FALSE
10/30/2017,Open,,17-07296523,Garbage Cart Black Maintenance/Replacement,,,,124 W 91ST PL,60620,1177027.625,1844445.964,21,6,49,,41.72864072,-87.62731276,"(41.728640721060295, -87.6273127598023)",3,50,TRUE
10/30/2017,Open,,17-07304497,Garbage Cart Black Maintenance/Replacement,,,,8953 S CRANDON AVE,60617,1193061.39,1846054.044,7,4,48,,41.7319481,-87.56814808,"(41.731948097192415, -87.56814807557932)",46,50,FALSE
10/30/2017,Open,,17-07303875,Garbage Cart Black Maintenance/Replacement,,,,8641 S KARLOV AVE,60652,1150586.331,1846936.952,18,8,70,,41.73538023,-87.72373294,"(41.735380232975174, -87.72373293850627)",28,50,FALSE
10/30/2017,Open - Dup,,17-07298075,Garbage Cart Black Maintenance/Replacement,,,,8614 S KOMENSKY AVE,60652,1150911.415,1847128.605,18,8,70,,41.73615916,-87.72283986,"(41.7361591570824, -87.72283986005101)",36,50,TRUE
10/30/2017,Open,,17-07309349,Garbage Cart Black Maintenance/Replacement,,,,8650 S KIMBARK AVE,60619,1186736.68,1848266.47,8,4,45,50,41.73773822,-87.59259848,"(41.73773822127029, -87.59259848242449)",39,50,TRUE
10/30/2017,Open,,17-07301289,Garbage Cart Black Maintenance/Replacement,,,,3753 W 85TH ST,60652,1152909.936,1847949.097,18,8,70,,41.73850036,-87.71601334,"(41.738500364968004, -87.71601334433063)",62,50,FALSE
10/30/2017,Open,,17-07301329,Garbage Cart Black Maintenance/Replacement,,,,3753 W 85TH ST,60652,1152909.936,1847949.097,18,8,70,,41.73850036,-87.71601334,"(41.738500364968004, -87.71601334433063)",21,50,TRUE
10/30/2017,Open,,17-07300001,Garbage Cart Black Maintenance/Replacement,,,,8510 S DAMEN AVE,60620,1164505.143,1848174.299,18,6,71,,41.73893999,-87.67301264,"(41.73893998878838, -87.67301263513575)",53,50,TRUE
10/30/2017,Open - Dup,,17-07299184,Garbage Cart Black Maintenance/Replacement,,,,3142 W 85TH ST,60652,1156978.886,1848075.007,18,8,70,,41.73897305,-87.70092293,"(41.73897304728104, -87.70092292860055)",40,50,FALSE
10/30/2017,Open - Dup,,17-07299192,Garbage Cart Black Maintenance/Replacement,,,,3142 W 85TH ST,60652,1156978.886,1848075.007,18,8,70,,41.73897305,-87.70092293,"(41.73897304728104, -87.70092292860055)",27,50,FALSE
10/30/2017,Open - Dup,,17-07299883,Garbage Cart Black Maintenance/Replacement,,,,8522 S PRAIRIE AVE,60619,1179519.616,1848550.213,6,6,44,,41.73939064,-87.61798474,"(41.7393906397068, -87.61798474006332)",46,50,FALSE
10/30/2017,Open,,17-07299462,Garbage Cart Black Maintenance/Replacement,,,,8542 S KENWOOD AVE,60619,1186573.608,1848601.604,8,4,45,50,41.73958409,-87.59167407,"(41.739584094473514, -87.59167407126576)",8,50,FALSE
10/30/2017,Open,,17-07303667,Garbage Cart Black Maintenance/Replacement,,,,8411 S MARSHFIELD AVE,60620,1166805.914,1848932.709,21,6,71,69,41.74086325,-87.66426565,"(41.7408632450871, -87.66426564771427)",22,50,TRUE
10/30/2017,Open,,17-07300029,Garbage Cart Black Maintenance/Replacement,,,,8436 S RHODES AVE,60619,1181267.634,1849173.022,6,6,44,,41.74092003,-87.61155571,"(41.74092002672894, -87.61155570545752)",65,50,TRUE
10/30/2017,Open - Dup,,17-07298096,Garbage Cart Black Maintenance/Replacement,,,,8400 S ELIZABETH ST,60620,1169455.205,1849078.97,21,6,71,,41.74128325,-87.65485049,"(41.74128325144309, -87.65485048751184)",28,50,TRUE
10/30/2017,Open - Dup,,17-07304536,Garbage Cart Black Maintenance/Replacement,,,,8418 S DREXEL AVE,60619,1183689.839,1849357.861,8,6,44,,41.74154925,-87.60268178,"(41.741549249722674, -87.60268177704226)",55,50,TRUE
10/30/2017,Open - Dup,,17-07299313,Garbage Cart Black Maintenance/Replacement,,,,8437 S MUSKEGON AVE,60617,1196621.884,1849576.299,10,4,46,,41.74168438,-87.55500348,"(41.74168438084708, -87.55500347868602)",0,50,TRUE
10/30/2017,Open,,17-07301334,Garbage Cart Black Maintenance/Replacement,,,,1719 E 84TH ST,60617,1189171.138,1849624.672,8,4,45,,41.7423205,-87.58207769,"(41.74232049785133, -87.58207768804955)",17,50,FALSE
10/30/2017,Open,,17-07301961,Garbage Cart Black Maintenance/Replacement,,,,2519 W 83RD ST,60652,1160932.21,1849518.725,18,8,70,,41.74265433,-87.68588959,"(41.7426543287732, -87.68588958671666)",8,50,FALSE
10/30/2017,Open,,17-07298183,Garbage Cart Black Maintenance/Replacement,,,,8329 S WABASH AVE,60619,1178160.886,1849794.058,6,6,44,,41.74279916,-87.62263145,"(41.74279915907342, -87.62263145271571)",20,50,FALSE
10/30/2017,Open,,17-07307345,Garbage Cart Black Maintenance/Replacement,,,,8326 S SAGINAW AVE,60617,1195281.789,1850276.41,7,4,46,,41.74371668,-87.56017955,"(41.743716681474766, -87.56017955163188)",20,50,TRUE
10/30/2017,Completed,10/30/2017,17-07292042,Garbage Cart Black Maintenance/Replacement,2,Dispatch Crew,Cart Approved - Delivered,2842 W 82ND ST,60652,1158754.447,1850121.254,18,8,70,,41.74456615,-87.69418867,"(41.74456614504682, -87.69418867352303)",64,50,FALSE
10/30/2017,Open,,17-07299348,Garbage Cart Black Maintenance/Replacement,,,,8242 S MERRILL AVE,60617,1191953.705,1850743.563,8,4,46,,41.74492297,-87.57235682,"(41.74492297464557, -87.57235681968129)",37,50,TRUE
10/30/2017,Open,,17-07302244,Garbage Cart Black Maintenance/Replacement,,,,8045 S SPAULDING AVE,60652,1155841.141,1851065.96,18,8,70,,41.74672324,-87.70459999,"(41.746723241065894, -87.70459998589112)",33,50,TRUE
10/30/2017,Open,,17-07299806,Garbage Cart Black Maintenance/Replacement,,,,8100 S WENTWORTH AVE,60620,1176343.673,1851264.214,21,6,44,,41.74714123,-87.62954561,"(41.74714123236569, -87.62954561134349)",22,50,TRUE
10/30/2017,Open,,17-07298312,Garbage Cart Black Maintenance/Replacement,,,,8109 S SOUTH SHORE DR,60617,1198559.883,1851804.612,7,4,46,,41.74802704,-87.54782806,"(41.74802703994358, -87.54782805984172)",65,50,TRUE
10/30/2017,Open,,17-07303664,Garbage Cart Black Maintenance/Replacement,,,,8024 S ST LAWRENCE AVE,60619,1181628.1,1851930.681,6,6,44,,41.74859878,-87.61015684,"(41.74859878200599, -87.61015683857741)",46,50,FALSE
10/30/2017,Open,,17-07299430,Garbage Cart Black Maintenance/Replacement,,,,7924 S ALBANY AVE,60652,1157088.79,1851878.67,18,8,70,,41.7489839,-87.70007717,"(41.74898390436429, -87.70007717038816)",32,50,FALSE
10/30/2017,Open - Dup,,17-07299870,Garbage Cart Black Maintenance/Replacement,,,,8001 S YATES BLVD,60617,1193582.227,1852351.487,7,4,46,49,41.74973331,-87.5660516,"(41.749733309960014, -87.56605159668666)",23,50,FALSE
10/30/2017,Open,,17-07311347,Garbage Cart Black Maintenance/Replacement,,,,7915 S CARPENTER ST,60620,1170687.758,1852331.301,17,6,71,32,41.7500662,-87.64994311,"(41.75006619865496, -87.64994311351055)",60,50,TRUE
10/30/2017,Open,,17-07297999,Garbage Cart Black Maintenance/Replacement,,,,7842 S ADA ST,60620,1168801.713,1852762.351,17,6,71,32,41.7509911,-87.65712871,"(41.750991095347665, -87.65712870715974)",28,50,FALSE
10/30/2017,Open - Dup,,17-07306453,Garbage Cart Black Maintenance/Replacement,,,,7822 S BENNETT AVE,60649,1190226.842,1853483.919,8,4,43,50,41.75268014,-87.57859799,"(41.75268014137639, -87.57859799309057)",36,50,FALSE
10/30/2017,Open - Dup,,17-07295326,Garbage Cart Black Maintenance/Replacement,,,,7804 S DR MARTIN LUTHER KING JR DR,60619,1180257.391,1853353.774,6,6,69,51,41.75273389,-87.6151389,"(41.752733891472566, -87.61513889655318)",31,50,FALSE
10/30/2017,Open,,17-07313733,Garbage Cart Black Maintenance/Replacement,,,,7725 S HOYNE AVE,60620,1163706.276,1853388.597,18,6,71,,41.75303212,-87.67549937,"(41.75303212109321, -87.67549937362074)",49,50,TRUE
10/30/2017,Open,,17-07298185,Garbage Cart Black Maintenance/Replacement,,,,7815 S CRANDON AVE,60649,1192889.116,1853599.008,7,4,43,49,41.75303239,-87.5685477,"(41.753032394777684, -87.56854770015592)",58,50,FALSE
10/30/2017,Open,,17-07298952,Garbage Cart Black Maintenance/Replacement,,,,432 W WINNECONNA PKWY,60620,1174704.626,1853500.525,17,6,69,,41.75343322,-87.63545639,"(41.75343321670769, -87.63545639005997)",5,50,TRUE
10/30/2017,Open,,17-07307683,Garbage Cart Black Maintenance/Replacement,,,,7743 S EAST END AVE,60649,1188880.209,1853972.661,8,4,43,,41.75387833,-87.58321915,"(41.75387832532496, -87.58321914721816)",43,50,TRUE
10/30/2017,Open,,17-07305134,Garbage Cart Black Maintenance/Replacement,,,,3781 W 76TH PL,60652,1152253.64,1853657.624,18,8,70,,41.75418683,-87.71756727,"(41.75418683114148, -87.71756726900384)",57,50,FALSE
10/30/2017,Open,,17-07301844,Garbage Cart Black Maintenance/Replacement,,,,3749 W 76TH PL,60652,1152609.435,1853667.681,18,8,70,,41.75420885,-87.71620097,"(41.7542088464963, -87.71620097017377)",29,50,TRUE
10/30/2017,Open,,17-07294668,Garbage Cart Black Maintenance/Replacement,,,,7649 S MORGAN ST,60620,1170969.531,1854102.736,17,6,71,,41.75458567,-87.64885085,"(41.754585669146884, -87.64885084768339)",48,50,TRUE
10/30/2017,Open,,17-07302350,Garbage Cart Black Maintenance/Replacement,,,,7708 S LUELLA AVE,60649,1192539.284,1854298.54,7,4,43,,41.75499772,-87.57010156,"(41.75499771924345, -87.57010156447959)",38,50,TRUE
